Time,GEO1_Name,GEO1_Lat,GEO1_Lon,GEO1_Freq_Hz,GEO1_Melbourne_Access,GEO1_Melbourne_SNR_dB,GEO1_Melbourne_RSSI_dBm,GEO1_Sydney_Access,GEO1_Sydney_SNR_dB,GEO1_Sydney_RSSI_dBm,LEO1_Name,LEO1_Lat,LEO1_Lon,LEO1_Freq_Hz,LEO1_Melbourne_Access,LEO1_Melbourne_SNR_dB,LEO1_Melbourne_RSSI_dBm,LEO1_Sydney_Access,LEO1_Sydney_SNR_dB,LEO1_Sydney_RSSI_dBm,LEO2_Name,LEO2_Lat,LEO2_Lon,LEO2_Freq_Hz,LEO2_Melbourne_Access,LEO2_Melbourne_SNR_dB,LEO2_Melbourne_RSSI_dBm,LEO2_Sydney_Access,LEO2_Sydney_SNR_dB,LEO2_Sydney_RSSI_dBm,LEO3_Name,LEO3_Lat,LEO3_Lon,LEO3_Freq_Hz,LEO3_Melbourne_Access,LEO3_Melbourne_SNR_dB,LEO3_Melbourne_RSSI_dBm,LEO3_Sydney_Access,LEO3_Sydney_SNR_dB,LEO3_Sydney_RSSI_dBm
10-Apr-2025 12:01:40,GEO-1,-0.131989247112349,141.352397474953,1500000000,1,47.0632244221667,-103.85696659087,1,46.3782673190423,-104.541923693994,LEO-1,-59.1256967024676,130.814342320113,1498875000,1,-30.8128880995858,-181.733079112623,0,NaN,NaN,LEO-2,-59.1364334996042,140.850977351231,1498875000,1,-89.4261511392152,-240.346342152252,0,NaN,NaN,LEO-3,-59.1431735778822,150.890185451101,1501875000,1,-287.91381757699,-438.834008590027,0,NaN,NaN
10-Apr-2025 12:01:50,GEO-1,-0.132025221288842,141.352408123603,1500000000,1,47.0632254355972,-103.85696557744,1,46.3782682200324,-104.541922793004,LEO-1,-58.5125437588333,130.775432558878,1501375000,1,-30.7449983617667,-181.665189374803,0,NaN,NaN,LEO-2,-58.5232808622687,140.811193008836,1500625000,1,-94.0713029991965,-244.991494012233,0,NaN,NaN,LEO-3,-58.5300210916112,150.849464502111,1502125000,1,-309.839848227232,-460.760039240269,1,-213.807506904904,-364.727697917941
10-Apr-2025 12:02:00,GEO-1,-0.132061125224975,141.352418940469,1500000000,1,47.0632264474731,-103.856964565564,1,46.3782691217437,-104.541921891293,LEO-1,-57.89931951348,130.736424674554,1498875000,1,-30.2469475435437,-181.16713855658,0,NaN,NaN,LEO-2,-57.910056968866,140.771340456082,1500875000,1,-98.5759310354047,-249.496122048441,0,NaN,NaN,LEO-3,-57.9167973793478,150.80870741114,1500625000,1,-332.836706261569,-483.756897274606,1,-226.150753224123,-377.07094423716
10-Apr-2025 12:02:10,GEO-1,-0.132096958901646,141.35242958936,1500000000,1,47.0632274570372,-103.856963556,1,46.3782700197615,-104.541920993275,LEO-1,-57.2860231925203,130.697323900379,1501625000,1,-30.1433177843791,-181.063508797416,0,NaN,NaN,LEO-2,-57.2967610431414,140.731423232496,1501625000,1,-103.077854927479,-253.998045940516,1,-76.0678887668921,-226.988079779929,LEO-3,-57.3035016632706,150.767915900475,1500125000,1,-357.656139758556,-508.576330771592,1,-239.613038021084,-390.53322903412
10-Apr-2025 12:02:20,GEO-1,-0.132132722299791,141.352440406467,1500000000,1,47.0632284650457,-103.856962547991,1,46.3782709185004,-104.541920094536,LEO-1,-56.6726540542091,130.658135734259,1500875000,1,-29.7297724436914,-180.649963456728,0,NaN,NaN,LEO-2,-56.6833923411082,140.691445266172,1500875000,1,-107.806213997674,-258.726405010711,1,-78.3843783438475,-229.304569356884,LEO-3,-56.6901331979104,150.727092214013,1501375000,1,-385.845149024424,-536.765340037461,1,-254.580351774244,-405.50054278728
10-Apr-2025 12:02:30,GEO-1,-0.132168415400382,141.352451223694,1500000000,1,47.0632294711198,-103.856961541917,1,46.3782718157514,-104.541919197285,LEO-1,-56.0592113891883,130.618864798876,1501625000,1,-29.407345687952,-180.327536700989,0,NaN,NaN,LEO-2,-56.0699501512849,140.651409722708,1501625000,1,-113.293126537173,-264.21331755021,1,-80.9907634868295,-231.910954499866,LEO-3,-56.0766912703842,150.686237954199,1500375000,1,-415.421181858264,-566.3413728713,1,-269.6183490487,-420.538540061737
10-Apr-2025 12:02:40,GEO-1,-0.13220403818443,141.352461872944,1500000000,1,47.0632304748805,-103.856960538156,1,46.3782727093084,-104.541918303728,LEO-1,-55.4456945213962,130.579515378848,1501375000,1,-28.5884712470618,-179.508662260099,0,NaN,NaN,LEO-2,-55.45643379557,140.611319532382,1501375000,1,-119.062674616253,-269.98286562929,1,-83.5249351686243,-234.445126181661,LEO-3,-55.4631752012446,150.645354598471,1500125000,1,-448.247480053646,-599.167671066682,1,-285.897711319652,-436.817902332689
10-Apr-2025 12:02:50,GEO-1,-0.132239590632981,141.352472690409,1500000000,1,47.0632314770841,-103.856959535953,1,46.3782736035835,-104.541917409453,LEO-1,-54.832102807847,130.540091954443,1500125000,1,-27.5450201937221,-178.465211206759,0,NaN,NaN,LEO-2,-54.8428426290631,140.571177914929,1500875000,1,-125.252296046483,-276.17248705952,1,-86.085663348805,-237.005854361842,LEO-3,-54.8495843443302,150.604444014439,1502125000,1,-485.720529230813,-636.64072024385,1,-304.189026363761,-455.109217376798
10-Apr-2025 12:03:00,GEO-1,-0.13227507272712,141.352483507996,1500000000,1,47.0632324773518,-103.856958535685,1,46.3782744963709,-104.541916516666,LEO-1,-54.2184356390102,130.50059821944,1500625000,1,-26.7058925126673,-177.626083525704,0,NaN,NaN,LEO-2,-54.2291760403846,140.530987389376,1501125000,1,-132.084658366639,-283.004849379676,1,-88.8204126595054,-239.740603672542,LEO-3,-54.2359180870445,150.563507461088,1500375000,1,-524.023309719472,-674.943500732508,1,-321.798875037155,-472.719066050192
10-Apr-2025 12:03:10,GEO-1,-0.132310484447971,141.352494157604,1500000000,1,47.0632334753044,-103.856957537732,1,46.378275385463,-104.541915627574,LEO-1,-53.6046924394307,130.461037609141,1501625000,1,-25.9472861489022,-176.867477161939,1,-32.5193189788444,-183.439509991881,LEO-2,-53.6154334523124,140.490750294842,1500375000,1,-139.184062778754,-290.104253791791,1,-91.446602476239,-242.366793489276,LEO-3,-53.6221758510041,150.522546101837,1501125000,1,-567.885187318973,-718.80537833201,1,-340.977788749664,-491.8979797627
10-Apr-2025 12:03:20,GEO-1,-0.132345825776692,141.352504975426,1500000000,1,47.0632344716985,-103.856956541338,1,46.3782762752712,-104.541914737766,LEO-1,-52.9908726679384,130.421413826078,1501375000,1,-25.115807747007,-176.035998760044,1,-32.3507576132463,-183.270948626283,LEO-2,-53.0016143219818,140.450469309742,1501875000,1,-147.318368503852,-298.238559516889,1,-94.4785973273504,-245.398788340387,LEO-3,-53.008357092232,150.481561516754,1502125000,1,-616.178750802831,-767.098941815868,1,-361.714278016874,-512.63446902991
10-Apr-2025 12:03:30,GEO-1,-0.132381096694481,141.35251579337,1500000000,1,47.063235466155,-103.856955546882,1,46.3782771635923,-104.541913849444,LEO-1,-52.3769758179286,130.38172985074,1501125000,1,-24.2991197208022,-175.219310733839,1,-32.1701988839405,-183.090389896977,LEO-2,-52.3877181411594,140.410146456652,1500125000,1,-155.165197145824,-306.085388158861,1,-96.4866693875959,-247.406860400633,LEO-3,-52.3944613014269,150.440554701124,1500125000,1,-666.337177068549,-817.257368081586,1,-382.239865874927,-533.160056887963
10-Apr-2025 12:03:40,GEO-1,-0.132416297182572,141.352526443333,1500000000,1,47.063236458295,-103.856954554742,1,46.3782780482137,-104.541912964823,LEO-1,-51.7630014176393,130.341988463297,1500375000,1,-23.4513401313353,-174.371531144372,1,-31.9377408098036,-182.85793182284,LEO-2,-51.7737444365149,140.369783618728,1501875000,1,-164.413917775516,-315.334108788553,1,-98.9651717921247,-249.885362805161,LEO-3,-51.7804880042317,150.399526576172,1500375000,1,-723.471537173327,-874.391728186364,1,-405.371596076241,-556.291787089278
10-Apr-2025 12:03:50,GEO-1,-0.132451427222239,141.352537261512,1500000000,1,47.0632374488749,-103.856953564162,1,46.3782789335536,-104.541912079483,LEO-1,-51.1489490304151,130.30219276372,1501875000,1,-22.778855548263,-173.6990465613,1,-31.8765195203383,-182.796710533375,LEO-2,-51.15969276988,140.329383055025,1500375000,1,-173.294614198963,-324.214805211999,1,-100.999592754714,-251.91978376775,LEO-3,-51.1664367614885,150.358478499222,1502125000,1,-787.784987662445,-938.705178675481,1,-430.89430177355,-581.814492786587
10-Apr-2025 12:04:00,GEO-1,-0.132486486794788,141.352548079811,1500000000,1,47.0632384375157,-103.856952575521,1,46.3782798174026,-104.541911195634,LEO-1,-50.5348182549549,130.262345177517,1500625000,1,-21.8955540098745,-172.815745022911,1,-31.5828293484558,-182.503020361493,LEO-2,-50.5455627384921,140.288946401876,1500125000,1,-182.983083825167,-333.903274838203,1,-103.311578632115,-254.231769645151,LEO-3,-50.5523071694797,150.317411260404,1500375000,1,-854.300034875471,-1005.22022588851,1,-455.736365923836,-606.656556936873
10-Apr-2025 12:04:10,GEO-1,-0.13252147588157,141.352558730129,1500000000,1,47.0632394238385,-103.856951589198,1,46.3782806975523,-104.541910315484,LEO-1,-49.9206087296701,130.222447973043,1501375000,1,-21.1629625856653,-172.083153598702,1,-31.4416376587475,-182.361828671784,LEO-2,-49.9313539791537,140.248475186249,1500875000,1,-193.419616994128,-344.339808007165,1,-105.821057425284,-256.74124843832,LEO-3,-49.9380988639606,150.276325591757,1500625000,1,-929.700268462347,-1080.62045947538,1,-483.352052051848,-634.272243064884
10-Apr-2025 12:04:20,GEO-1,-0.132556394463967,141.352569548662,1500000000,1,47.0632404085996,-103.856950604437,1,46.3782815784191,-104.541909434618,LEO-1,-49.3063201107379,130.182503777652,1501875000,1,-20.4097910960386,-171.329982109075,1,-31.2720647185782,-182.192255731615,LEO-2,-49.3170661472093,140.207971338293,1501125000,1,-204.113399454936,-355.033590467973,1,-108.21051987947,-259.130710892507,LEO-3,-49.3238114997268,150.235222675912,1501125000,1,-1012.79527084334,-1163.71546185637,1,-512.732629562317,-663.652820575353
10-Apr-2025 12:04:30,GEO-1,-0.132591242523402,141.352580367312,1500000000,1,47.0632413914202,-103.856949621617,1,46.3782824577935,-104.541908555243,LEO-1,-48.6919521209237,130.142514579891,1502125000,1,-19.6381604305683,-170.558351443605,1,-31.0753255953903,-181.995516608427,LEO-2,-48.7026989636366,140.167436190259,1500375000,1,-214.802627600542,-365.722818613579,1,-110.33332019756,-261.253511210597,LEO-3,-48.7094447965968,150.194103141491,1501625000,1,-1103.99657647218,-1254.91676748522,1,-543.748968791179,-694.669159804216
10-Apr-2025 12:04:40,GEO-1,-0.132626020041334,141.352591017984,1500000000,1,47.0632423719212,-103.856948641116,1,46.3782833334683,-104.541907679568,LEO-1,-48.07750449455,130.10248224365,1501625000,1,-18.8147648065427,-169.734955819579,1,-30.812613982987,-181.732804996024,LEO-2,-48.0882521615499,140.126870987653,1500625000,1,-226.053055406192,-376.973246419229,1,-112.523477650258,-263.443668663295,LEO-3,-48.0949984868985,150.152967571045,1501125000,1,-1202.39963456727,-1353.3198255803,1,-575.611396861212,-726.531587874248
10-Apr-2025 12:04:50,GEO-1,-0.132660726999261,141.35260183687,1500000000,1,47.0632433508591,-103.856947662178,1,46.3782842098571,-104.54190680318,LEO-1,-47.4629770110583,130.062409021444,1498875000,1,-17.8364282181777,-168.756619231214,1,-30.3656019212817,-181.285792934318,LEO-2,-47.4737255191551,140.086277399781,1498875000,1,-236.681042487753,-387.601233500789,1,-114.14906891714,-265.069259930176,LEO-3,-47.4804723480351,150.111817008668,1501125000,1,-1311.04895050749,-1461.96914152053,1,-609.489965179857,-760.410156192894
10-Apr-2025 12:05:00,GEO-1,-0.132695363378718,141.35261265587,1500000000,1,47.0632443278549,-103.856946685182,1,46.3782850847535,-104.541905928283,LEO-1,-46.848369484606,130.022296554063,1501625000,1,-17.2699610884777,-168.190152101514,1,-30.3568722384026,-181.277063251439,LEO-2,-46.8591188498025,140.045656516903,1502125000,1,-249.133183196706,-400.053374209743,1,-116.564943077956,-267.485134090993,LEO-3,-46.8658661928312,150.070651954454,1500125000,1,-1427.99796254195,-1578.91815355499,1,-644.086946680305,-795.007137693342
10-Apr-2025 12:05:10,GEO-1,-0.132729929161276,141.352623306892,1500000000,1,47.0632453025296,-103.856945710507,1,46.378285955949,-104.541905057088,LEO-1,-46.2336817709778,129.982146382417,1501125000,1,-16.4870524768333,-167.40724348987,1,-29.9916851554998,-180.911876168537,LEO-2,-46.2444320068844,140.005009359778,1500875000,1,-259.65810091392,-410.578291926956,1,-117.818092269342,-268.738283282378,LEO-3,-46.2511798731324,150.029472871596,1498875000,1,-1555.08032525436,-1706.00051626739,1,-679.951633782576,-830.871824795613
10-Apr-2025 12:05:20,GEO-1,-0.132764424328545,141.352634126127,1500000000,1,47.0632462756397,-103.856944737397,1,46.3782868278576,-104.541904185179,LEO-1,-45.6189137531842,129.941960458727,1500625000,1,-15.730542283325,-166.650733296362,1,-29.3284809933872,-180.248672006424,LEO-2,-45.6296648733605,139.964337388759,1500125000,1,-269.917382735018,-420.837573748055,1,-118.865595409448,-269.785786422484,LEO-3,-45.6364132718621,149.988280693209,1501625000,1,-1702.65694687475,-1853.57713788778,1,-721.290680949624,-872.210871962661
10-Apr-2025 12:05:30,GEO-1,-0.132798848862174,141.352644945478,1500000000,1,47.0632472468061,-103.856943766231,1,46.3782876982729,-104.541903314764,LEO-1,-45.0040653597392,129.901740144309,1500625000,1,-15.043018515671,-165.963209528708,1,-28.7716053227967,-179.691796335833,LEO-2,-45.0148173759876,139.923641499641,1501125000,1,-280.241072148893,-431.16126316193,1,-119.928849129579,-270.849040142616,LEO-3,-45.0215663141588,149.947075816115,1500125000,1,-1852.85951816109,-2003.77970917413,1,-759.891008777325,-910.811199790362
10-Apr-2025 12:05:40,GEO-1,-0.132833202743845,141.352655596849,1500000000,1,47.0632482156501,-103.856942797387,1,46.3782885649857,-104.541902448051,LEO-1,-44.3891365521829,129.861486719707,1501375000,1,-14.4490785777891,-165.369269590826,1,-28.3308239503149,-179.251014963352,LEO-2,-44.3998894761289,139.882922532015,1500375000,1,-288.919452450134,-439.839643463171,1,-120.242438910205,-271.162629923242,LEO-3,-44.4066389627196,149.905858607286,1501375000,1,-2022.57455359214,-2173.49474460518,1,-802.803384534142,-953.723575547178
10-Apr-2025 12:05:50,GEO-1,-0.132867485955283,141.352666416431,1500000000,1,47.0632491829279,-103.856941830109,1,46.3782894324107,-104.541901580626,LEO-1,-43.7741273292331,129.821201894355,1501375000,1,-13.8529729391955,-164.773163952232,1,-27.8800765395178,-178.800267552555,LEO-2,-43.7848811704538,139.842181777303,1501625000,1,-297.364209490478,-448.284400503515,1,-120.558601166651,-271.478792179688,LEO-3,-43.7916312114414,149.864629910124,1500875000,1,-2200.24046378434,-2351.16065479738,1,-845.056100013097,-995.976291026133
10-Apr-2025 12:06:00,GEO-1,-0.132901698478248,141.352677068032,1500000000,1,47.0632501478821,-103.856940865155,1,46.3782902961329,-104.541900716904,LEO-1,-43.1590377240959,129.780886634863,1498875000,1,-13.1455195945937,-164.06571060763,1,-27.2767756347809,-178.196966647818,LEO-2,-43.1697924914954,139.801419805529,1500375000,1,-303.379378793645,-454.299569806682,1,-119.911786327497,-270.831977340534,LEO-3,-43.1765430929047,149.823389869617,1502125000,1,-2395.37941820983,-2546.29960922287,1,-890.464475375657,-1041.38466638869
10-Apr-2025 12:06:10,GEO-1,-0.132935840294536,141.352687887848,1500000000,1,47.0632511112693,-103.856939901768,1,46.3782911605672,-104.54189985247,LEO-1,-42.5438678219017,129.740542514369,1500125000,1,-12.7615553730894,-163.681746386126,1,-27.0119359246821,-177.932126937719,LEO-2,-42.5546235229924,139.760637813285,1501875000,1,-309.260148667565,-460.180339680602,1,-119.396449880618,-270.316640893655,LEO-3,-42.5613746899605,149.782139278807,1501125000,1,-2593.98794080259,-2744.90813181562,1,-933.921620468981,-1084.84181148202
10-Apr-2025 12:06:20,GEO-1,-0.132969911385984,141.352698707777,1500000000,1,47.0632520727103,-103.856938940326,1,46.3782920235049,-104.541898989532,LEO-1,-41.9286177201975,129.700170540074,1502125000,1,-12.502480928923,-163.42267194196,1,-26.8459047012328,-177.76609571427,LEO-2,-41.9393743618516,139.719836449977,1498875000,1,-311.628857983174,-462.549048996211,1,-117.506001356146,-268.426192369183,LEO-3,-41.9461260990925,149.740878403665,1500875000,1,-2803.16832646268,-2954.08851747571,1,-978.857238904553,-1129.77742991759
10-Apr-2025 12:06:30,GEO-1,-0.133003911734464,141.352709359723,1500000000,1,47.0632530318263,-103.85693798121,1,46.3782928827392,-104.541898130298,LEO-1,-41.3132875708104,129.659771661451,1500125000,1,-12.0565486065744,-162.976739619611,1,-26.4034213563941,-177.323612369431,LEO-2,-41.3240451587539,139.679016324849,1502125000,1,-315.714699733766,-466.634890746803,1,-116.507844373325,-267.428035386362,LEO-3,-41.3307974702477,149.699607488835,1498875000,1,-3009.4767729766,-3160.39696398964,1,-1021.53696463034,-1172.45715564338
10-Apr-2025 12:06:40,GEO-1,-0.133037841321889,141.352720179884,1500000000,1,47.0632539893737,-103.856937023663,1,46.3782937426833,-104.541897270353,LEO-1,-40.6978775581796,129.619347278155,1501625000,1,-11.9337945995978,-162.853985612635,1,-26.274581320423,-177.19477233346,LEO-2,-40.7086360971472,139.638178513792,1501875000,1,-317.196633318352,-468.116824331388,1,-114.429653286938,-265.349844299974,LEO-3,-40.7153889862368,149.658327263259,1501875000,1,-Inf,-Inf,1,-1071.26600016259,-1222.18619117563
10-Apr-2025 12:06:50,GEO-1,-0.133071700130203,141.352731000157,1500000000,1,47.0632549449736,-103.856936068063,1,46.3782946011303,-104.541896411906,LEO-1,-40.0823879037386,129.578898234775,1498875000,1,-11.6202418483398,-162.540432861377,1,-25.8501611413328,-176.77035215437,LEO-2,-40.0931473974915,139.597323553076,1500625000,1,-317.695984391837,-468.616175404873,1,-111.876285587872,-262.796476600909,LEO-3,-40.0999008668939,149.617037932829,1500375000,1,-Inf,-Inf,1,-1113.89454669246,-1264.81473770549
10-Apr-2025 12:07:00,GEO-1,-0.133105488141394,141.352741652449,1500000000,1,47.063255898247,-103.85693511479,1,46.3782954558723,-104.541895557164,LEO-1,-39.4668188658565,129.538425328255,1501875000,1,-11.7854363291846,-162.705627342221,1,-25.9147290674549,-176.834920080492,LEO-2,-39.4775793171989,139.556451945827,1500875000,1,-318.945427819343,-469.86561883238,1,-109.454165008934,-260.37435602197,LEO-3,-39.4843333690165,149.575739685834,1502125000,1,-Inf,-Inf,1,-1160.57463181941,-1311.49482283244
10-Apr-2025 12:07:10,GEO-1,-0.133139205337487,141.352752472949,1500000000,1,47.0632568499503,-103.856934163086,1,46.3782963113246,-104.541894701712,LEO-1,-38.8511707397618,129.497929815052,1500125000,1,-11.7305851406798,-162.650776153717,1,-25.6453422554044,-176.565533268441,LEO-2,-38.8619321505566,139.515564668308,1500375000,1,-320.380443672194,-471.300634685231,1,-106.836323741724,-257.75651475476,LEO-3,-38.8686867862884,149.53443319831,1500125000,1,-Inf,-Inf,1,-1199.79209033517,-1350.7122813482
10-Apr-2025 12:07:20,GEO-1,-0.133172851700542,141.352763293567,1500000000,1,47.0632577997046,-103.856933213332,1,46.3782971652772,-104.54189384776,LEO-1,-38.2354438574475,129.457412405253,1500125000,1,-11.887725490166,-162.807916503203,1,-25.551677929827,-176.471868942864,LEO-2,-38.2462062286324,139.474662163218,1501875000,1,-323.751513773052,-474.671704786088,1,-104.699377372757,-255.619568385794,LEO-3,-38.2529614491836,149.493118626461,1501125000,1,-Inf,-Inf,1,-1242.02309251339,-1392.94328352643
10-Apr-2025 12:07:30,GEO-1,-0.133206427212658,141.3527739462,1500000000,1,47.0632587471309,-103.856932265906,1,46.3782980155245,-104.541892997512,LEO-1,-37.6196385875752,129.416873769342,1501125000,1,-12.2045047215657,-163.124695734602,1,-25.5750444262939,-176.495235439331,LEO-2,-37.6304019191771,139.433744845703,1500125000,1,-326.692864389799,-477.613055402836,1,-102.187915553374,-253.10810656641,LEO-3,-37.6371577248693,149.451796111855,1501875000,1,-Inf,-Inf,1,-1281.58711602669,-1432.50730703973
10-Apr-2025 12:07:40,GEO-1,-0.133239931855971,141.352784767042,1500000000,1,47.0632596929857,-103.856931320051,1,46.3782988664802,-104.541892146557,LEO-1,-37.0037553352986,129.376315044825,1501375000,1,-12.5593950647242,-163.479586077761,1,-25.5787402139334,-176.49893122697,LEO-2,-37.0145196264489,139.39281360927,1500625000,1,-331.860615251668,-482.780806264704,1,-100.507929103929,-251.428120116966,LEO-3,-37.0212760170304,149.410466286582,1501125000,1,-Inf,-Inf,1,-1315.80739662915,-1466.72758764219
10-Apr-2025 12:07:50,GEO-1,-0.133273365612656,141.352795588,1500000000,1,47.06326063689,-103.856930376147,1,46.3782997159365,-104.5418912971,LEO-1,-36.3877945421624,129.335736829814,1500875000,1,-12.9456427253171,-163.865833738354,1,-25.5628306276577,-176.483021640694,LEO-2,-36.3985597911106,139.351868818721,1498875000,1,-336.723853567697,-487.644044580734,1,-98.9585079433258,-249.878698956363,LEO-3,-36.4053167657649,149.369129265481,1500375000,1,-Inf,-Inf,1,-1346.98739113798,-1497.90758215102
10-Apr-2025 12:08:00,GEO-1,-0.133306728464926,141.352806240972,1500000000,1,47.063261578465,-103.856929434572,1,46.3783005616847,-104.541890451352,LEO-1,-35.7717566859242,129.295139689322,1500125000,1,-13.3892084702437,-164.30939948328,1,-25.5663940245359,-176.486585037573,LEO-2,-35.7825228900518,139.310910815826,1500125000,1,-343.485261630384,-494.405452643421,1,-98.638740380316,-249.558931393353,LEO-3,-35.7892804474071,149.327785151154,1500375000,1,-Inf,-Inf,1,-1376.36508158454,-1527.28527259758
